First_Name,Second_Name,Party,Vote,Num_Meeting,Num_Vote
Klára,Dostálová,ANO,A,3,9
Lenka,Drailová,ANO,A,3,9
Jaroslav,Faltınek,ANO,A,3,9
Kamal,Farhan,ANO,A,3,9
Milan,Feranec,ANO,A,3,9
Eva,Fialová,ANO,A,3,9
Stanislav,Fridrich,ANO,A,3,9
Josef,Hájek,ANO,A,3,9
Milan,Hnilièka,ANO,A,3,9
Ivan,Jáè,ANO,A,3,9
Miloslav,Janulík,ANO,A,3,9
Aleš,Juchelka,ANO,A,3,9
Pavel,Juøíèek,ANO,A,3,9
Adam,Kalous,ANO,A,3,9
David,Kasal,ANO,A,3,9
Tomáš,Kohoutek,ANO,A,3,9
Martin,Kolovratník,ANO,A,3,9
Barbora,Koøanová,ANO,A,3,9
Josef,Kott,ANO,A,3,9
Robert,Králíèek,ANO,A,3,9
Roman,Kubíèek,ANO,A,3,9
Jan,Kubík,ANO,A,3,9
Jaroslav,Kytır,ANO,A,3,9
Taána,Malá,ANO,A,3,9
Pøemysl,Mališ,ANO,A,3,9
Jiøí,Mašek,ANO,A,3,9
Eva,Matyášová,ANO,A,3,9
Radka,Maxová,ANO,M,3,9
Marcela,Melková,ANO,A,3,9
Jana,Mraèková,ANO,A,3,9
Patrik,Nacher,ANO,A,3,9
Marek,Novák,ANO,A,3,9
Monika,Oborná,ANO,A,3,9
Ladislav,Okleštìk,ANO,M,3,9
Zuzana,Oanová,ANO,A,3,9
Jana,Pastuchová,ANO,A,3,9
Robert,Pelikán,ANO,A,3,9
František,Petrtıl,ANO,A,3,9
Pavel,Plzák,ANO,A,3,9
Milan,Pour,ANO,A,3,9
David,Praák,ANO,A,3,9
Vìra,Procházková,ANO,A,3,9
Pavel,Pustìjovskı,ANO,A,3,9
Karel,Rais,ANO,A,3,9
Michal,Ratiborskı,ANO,A,3,9
Jan,Richter,ANO,A,3,9
Miloslava,Rutová,ANO,A,3,9
Pavel,Rùièka,ANO,A,3,9
Jan,Øehounek,ANO,A,3,9
Petr,Sadovskı,ANO,A,3,9
Jan,Schiller,ANO,A,3,9
Pavel,Stanìk,ANO,0,3,9
Martin,Stropnickı,ANO,A,3,9
Jiøí,Strıèek,ANO,A,3,9
Karla,Šlechtová,ANO,A,3,9
Julius,Špièák,ANO,A,3,9
David,Štolpa,ANO,A,3,9
Dan,ok,ANO,A,3,9
Karel,Tureèek,ANO,A,3,9
Helena,Válková,ANO,A,3,9
Adam,Vojtìch,ANO,A,3,9
Jan,Volnı,ANO,A,3,9
Radek,Vondráèek,ANO,Z,3,9
Ivo,Vondrák,ANO,A,3,9
Petr,Vrána,ANO,A,3,9
Rostislav,Vyzula,ANO,M,3,9
Radek,Zlesák,ANO,A,3,9
Ivan,Adamec,ODS,A,3,9
Jan,Bauer,ODS,A,3,9
Martin,Baxa,ODS,A,3,9
Petr,Beitl,ODS,A,3,9
Marek,Benda,ODS,A,3,9
Stanislav,Blaha,ODS,A,3,9
Pavel,Blaek,ODS,Z,3,9
Jana,Èernochová,ODS,A,3,9
Petr,Fiala,ODS,A,3,9
Jakub,Janda,ODS,A,3,9
Václav,Klaus,ODS,M,3,9
Karel,Krejza,ODS,A,3,9
Martin,Kupka,ODS,A,3,9
Zuzana,Majerová,ODS,A,3,9
Jaroslav,Martinù,ODS,A,3,9
Ilona,Mauritzová,ODS,A,3,9
Vojtìch,Munzar,ODS,A,3,9
Miroslava,Nìmcová,ODS,A,3,9
Jan,Skopeèek,ODS,A,3,9
Zbynìk,Stanjura,ODS,A,3,9
Bohuslav,Svoboda,ODS,A,3,9
Jiøí,Ventruba,ODS,A,3,9
Veronika,Vrecionová,ODS,A,3,9
Jan,Zahradník,ODS,M,3,9
Pavel,áèek,ODS,A,3,9
Dana,Balcarová,Piráti,A,3,9
Lukáš,Bartoò,Piráti,A,3,9
Ivan,Bartoš,Piráti,A,3,9
Lukáš,Èernohorskı,Piráti,A,3,9
František,Elfmark,Piráti,A,3,9
Mikuláš,Ferjenèík,Piráti,A,3,9
Radek,Holomèík,Piráti,A,3,9
Martin,Jiránek,Piráti,A,3,9
Lukáš,Koláøík,Piráti,A,3,9
František,Kopøiva,Piráti,A,3,9
Lenka,Kozlová,Piráti,A,3,9
Jan,Lipavskı,Piráti,A,3,9
Tomáš,Martínek,Piráti,A,3,9
Jakub,Michálek,Piráti,A,3,9
Mikuláš,Peksa,Piráti,A,3,9
Vojtìch,Pikal,Piráti,A,3,9
Ondøej,Polanskı,Piráti,A,3,9
Jan,Pošváø,Piráti,A,3,9
Ondøej,Profant,Piráti,A,3,9
Olga,Richterová,Piráti,A,3,9
Petr,Tøešòák,Piráti,M,3,9
Tomáš,Vymazal,Piráti,A,3,9
Marian,Bojko,SPD,A,3,9
Jaroslav,Dvoøák,SPD,A,3,9
Radim,Fiala,SPD,A,3,9
Jaroslav,Holík,SPD,A,3,9
Jan,Hrnèíø,SPD,A,3,9
Tereza,Hyhová,SPD,M,3,9
Monika,Jarošová,SPD,A,3,9
Pavel,Jelínek,SPD,A,3,9
Jiøí,Kobza,SPD,A,3,9
Jiøí,Kohoutek,SPD,A,3,9
Radek,Koten,SPD,A,3,9
Jana,Levová,SPD,A,3,9
Karla,Maøíková,SPD,A,3,9
Ivana,Nevludová,SPD,A,3,9
Tomio,Okamura,SPD,A,3,9
Zdenìk,Podal,SPD,A,3,9
Miloslav,Rozner,SPD,A,3,9
Radek,Rozvoral,SPD,A,3,9
Lucie,Šafránková,SPD,M,3,9
Lubomír,Španìl,SPD,Z,3,9
Radovan,Vích,SPD,A,3,9
Lubomír,Volnı,SPD,A,3,9
Jiøí,Bìhounek,ÈSSD,M,3,9
Jan,Birke,ÈSSD,A,3,9
Petr,Dolínek,ÈSSD,A,3,9
Jaroslav,Foldyna,ÈSSD,A,3,9
Alena,Gajdùšková,ÈSSD,A,3,9
Jan,Hamáèek,ÈSSD,Z,3,9
Tomáš,Hanzel,ÈSSD,Z,3,9
Milan,Chovanec,ÈSSD,M,3,9
Jan,Chvojka,ÈSSD,A,3,9
Roman,Onderka,ÈSSD,Z,3,9
Bohuslav,Sobotka,ÈSSD,M,3,9
Antonín,Stanìk,ÈSSD,A,3,9
Kateøina,Valachová,ÈSSD,A,3,9
Ondøej,Veselı,ÈSSD,A,3,9
Lubomír,Zaorálek,ÈSSD,A,3,9
Hana,Aulická,KSÈM,A,3,9
Alexander,Èernı,KSÈM,A,3,9
Jiøí,Dolejš,KSÈM,A,3,9
Vojtìch,Filip,KSÈM,Z,3,9
Miroslav,Grebeníèek,KSÈM,A,3,9
Stanislav,Grospiè,KSÈM,A,3,9
Vladimír,Koníèek,KSÈM,A,3,9
Pavel,Kováèik,KSÈM,Z,3,9
Leo,Luzar,KSÈM,A,3,9
Kvìta,Matušovská,KSÈM,A,3,9
Zdenìk,Ondráèek,KSÈM,A,3,9
Daniel,Pawlas,KSÈM,A,3,9
Ivo,Pojeznı,KSÈM,A,3,9
Jiøí,Valenta,KSÈM,A,3,9
Miloslava,Vostrá,KSÈM,A,3,9
Jan,Bartošek,KDU-ÈSL,A,3,9
Pavel,Bìlobrádek,KDU-ÈSL,A,3,9
Ondøej,Benešík,KDU-ÈSL,A,3,9
Jan,Èiinskı,KDU-ÈSL,Z,3,9
Pavla,Golasowská,KDU-ÈSL,A,3,9
Stanislav,Juránek,KDU-ÈSL,0,3,9
Marian,Jureèka,KDU-ÈSL,Z,3,9
Vít,Kaòkovskı,KDU-ÈSL,M,3,9
Jiøí,Mihola,KDU-ÈSL,A,3,9
Marek,Vıbornı,KDU-ÈSL,A,3,9
Dominik,Feri,TOP09,A,3,9
Miroslav,Kalousek,TOP09,A,3,9
Helena,Langšádlová,TOP09,Z,3,9
Markéta,Pekarová,TOP09,A,3,9
Karel,Schwarzenberg,TOP09,M,3,9
František,Vácha,TOP09,M,3,9
Vlastimil,Válek,TOP09,M,3,9
Jan,Farskı,STAN,A,3,9
Petr,Gazdík,STAN,A,3,9
Vìra,Kováøová,STAN,Z,3,9
Jana,Krutáková,STAN,A,3,9
Petr,Pávek,STAN,A,3,9
Vít,Rakušan,STAN,A,3,9
Vìra,Adámková,ANO,A,3,10
Andrej,Babiš,ANO,M,3,10
Andrea,Babišová,ANO,A,3,10
Margita,Balaštíková,ANO,A,3,10
Josef,Bìlica,ANO,A,3,10
Stanislav,Berkovec,ANO,A,3,10
Jiøí,Bláha,ANO,A,3,10
Richard,Brabec,ANO,A,3,10
Milan,Brázdil,ANO,M,3,10
Andrea,Brzobohatá,ANO,A,3,10
Jaroslav,Boch,ANO,A,3,10
Klára,Dostálová,ANO,A,3,10
Lenka,Drailová,ANO,A,3,10
Jaroslav,Faltınek,ANO,A,3,10
Kamal,Farhan,ANO,A,3,10
Milan,Feranec,ANO,A,3,10
Eva,Fialová,ANO,A,3,10
Stanislav,Fridrich,ANO,A,3,10
Josef,Hájek,ANO,A,3,10
Milan,Hnilièka,ANO,A,3,10
Ivan,Jáè,ANO,A,3,10
Miloslav,Janulík,ANO,A,3,10
Aleš,Juchelka,ANO,A,3,10
Pavel,Juøíèek,ANO,A,3,10
Adam,Kalous,ANO,A,3,10
David,Kasal,ANO,A,3,10
Tomáš,Kohoutek,ANO,A,3,10
Martin,Kolovratník,ANO,A,3,10
Barbora,Koøanová,ANO,A,3,10
Josef,Kott,ANO,A,3,10
Robert,Králíèek,ANO,A,3,10
Roman,Kubíèek,ANO,A,3,10
Jan,Kubík,ANO,A,3,10
Jaroslav,Kytır,ANO,A,3,10
Taána,Malá,ANO,A,3,10
Pøemysl,Mališ,ANO,A,3,10
Jiøí,Mašek,ANO,A,3,10
Eva,Matyášová,ANO,A,3,10
Radka,Maxová,ANO,M,3,10
Marcela,Melková,ANO,A,3,10
Jana,Mraèková,ANO,A,3,10
Patrik,Nacher,ANO,A,3,10
Marek,Novák,ANO,A,3,10
Monika,Oborná,ANO,A,3,10
Ladislav,Okleštìk,ANO,M,3,10
Zuzana,Oanová,ANO,A,3,10
Jana,Pastuchová,ANO,A,3,10
Robert,Pelikán,ANO,A,3,10
František,Petrtıl,ANO,A,3,10
Pavel,Plzák,ANO,A,3,10
Milan,Pour,ANO,A,3,10
David,Praák,ANO,A,3,10
Vìra,Procházková,ANO,A,3,10
Pavel,Pustìjovskı,ANO,A,3,10
Karel,Rais,ANO,A,3,10
Michal,Ratiborskı,ANO,A,3,10
Jan,Richter,ANO,A,3,10
Miloslava,Rutová,ANO,A,3,10
Pavel,Rùièka,ANO,A,3,10
Jan,Øehounek,ANO,A,3,10
Petr,Sadovskı,ANO,A,3,10
Jan,Schiller,ANO,A,3,10
Pavel,Stanìk,ANO,0,3,10
Martin,Stropnickı,ANO,A,3,10
Jiøí,Strıèek,ANO,A,3,10
Karla,Šlechtová,ANO,A,3,10
Julius,Špièák,ANO,A,3,10
David,Štolpa,ANO,A,3,10
Dan,ok,ANO,A,3,10
Karel,Tureèek,ANO,A,3,10
Helena,Válková,ANO,A,3,10
Adam,Vojtìch,ANO,A,3,10
Jan,Volnı,ANO,A,3,10
Radek,Vondráèek,ANO,A,3,10
Ivo,Vondrák,ANO,A,3,10
Petr,Vrána,ANO,A,3,10
Rostislav,Vyzula,ANO,M,3,10
Radek,Zlesák,ANO,A,3,10
Ivan,Adamec,ODS,A,3,10
Jan,Bauer,ODS,A,3,10
Martin,Baxa,ODS,A,3,10
Petr,Beitl,ODS,A,3,10
Marek,Benda,ODS,A,3,10
Stanislav,Blaha,ODS,A,3,10
Pavel,Blaek,ODS,A,3,10
Jana,Èernochová,ODS,A,3,10
Petr,Fiala,ODS,A,3,10
Jakub,Janda,ODS,A,3,10
Václav,Klaus,ODS,M,3,10
Karel,Krejza,ODS,A,3,10
Martin,Kupka,ODS,A,3,10
Zuzana,Majerová,ODS,A,3,10
Jaroslav,Martinù,ODS,A,3,10
Ilona,Mauritzová,ODS,A,3,10
Vojtìch,Munzar,ODS,A,3,10
Miroslava,Nìmcová,ODS,A,3,10
Jan,Skopeèek,ODS,A,3,10
Zbynìk,Stanjura,ODS,A,3,10
Bohuslav,Svoboda,ODS,A,3,10
Jiøí,Ventruba,ODS,A,3,10
Veronika,Vrecionová,ODS,A,3,10
Jan,Zahradník,ODS,M,3,10
Pavel,áèek,ODS,A,3,10
Dana,Balcarová,Piráti,A,3,10
Lukáš,Bartoò,Piráti,A,3,10
Ivan,Bartoš,Piráti,A,3,10
Lukáš,Èernohorskı,Piráti,A,3,10
František,Elfmark,Piráti,A,3,10
Mikuláš,Ferjenèík,Piráti,A,3,10
Radek,Holomèík,Piráti,A,3,10
Martin,Jiránek,Piráti,A,3,10
Lukáš,Koláøík,Piráti,A,3,10
František,Kopøiva,Piráti,A,3,10
Lenka,Kozlová,Piráti,A,3,10
Jan,Lipavskı,Piráti,A,3,10
Tomáš,Martínek,Piráti,A,3,10
Jakub,Michálek,Piráti,A,3,10
Mikuláš,Peksa,Piráti,A,3,10
Vojtìch,Pikal,Piráti,A,3,10
Ondøej,Polanskı,Piráti,A,3,10
Jan,Pošváø,Piráti,A,3,10
Ondøej,Profant,Piráti,A,3,10
Olga,Richterová,Piráti,A,3,10
Petr,Tøešòák,Piráti,M,3,10
Tomáš,Vymazal,Piráti,A,3,10
Marian,Bojko,SPD,A,3,10
Jaroslav,Dvoøák,SPD,A,3,10
Radim,Fiala,SPD,A,3,10
Jaroslav,Holík,SPD,A,3,10
Jan,Hrnèíø,SPD,A,3,10
Tereza,Hyhová,SPD,M,3,10
Monika,Jarošová,SPD,A,3,10
Pavel,Jelínek,SPD,A,3,10
Jiøí,Kobza,SPD,A,3,10
Jiøí,Kohoutek,SPD,A,3,10
Radek,Koten,SPD,A,3,10
Jana,Levová,SPD,A,3,10
Karla,Maøíková,SPD,A,3,10
Ivana,Nevludová,SPD,A,3,10
Tomio,Okamura,SPD,A,3,10
Zdenìk,Podal,SPD,A,3,10
Miloslav,Rozner,SPD,A,3,10
Radek,Rozvoral,SPD,A,3,10
Lucie,Šafránková,SPD,M,3,10
Lubomír,Španìl,SPD,A,3,10
Radovan,Vích,SPD,A,3,10
Lubomír,Volnı,SPD,A,3,10
Jiøí,Bìhounek,ÈSSD,M,3,10
Jan,Birke,ÈSSD,Z,3,10
Petr,Dolínek,ÈSSD,N,3,10
Jaroslav,Foldyna,ÈSSD,A,3,10
Alena,Gajdùšková,ÈSSD,Z,3,10
Jan,Hamáèek,ÈSSD,Z,3,10
Tomáš,Hanzel,ÈSSD,Z,3,10
Milan,Chovanec,ÈSSD,M,3,10
Jan,Chvojka,ÈSSD,Z,3,10
Roman,Onderka,ÈSSD,Z,3,10
Bohuslav,Sobotka,ÈSSD,M,3,10
Antonín,Stanìk,ÈSSD,Z,3,10
Kateøina,Valachová,ÈSSD,Z,3,10
Ondøej,Veselı,ÈSSD,N,3,10
Lubomír,Zaorálek,ÈSSD,A,3,10
Hana,Aulická,KSÈM,A,3,10
Alexander,Èernı,KSÈM,A,3,10
Jiøí,Dolejš,KSÈM,A,3,10
Vojtìch,Filip,KSÈM,A,3,10
Miroslav,Grebeníèek,KSÈM,A,3,10
Stanislav,Grospiè,KSÈM,A,3,10
Vladimír,Koníèek,KSÈM,A,3,10
Pavel,Kováèik,KSÈM,Z,3,10
Leo,Luzar,KSÈM,A,3,10
Kvìta,Matušovská,KSÈM,A,3,10
Zdenìk,Ondráèek,KSÈM,A,3,10
Daniel,Pawlas,KSÈM,A,3,10
Ivo,Pojeznı,KSÈM,A,3,10
Jiøí,Valenta,KSÈM,A,3,10
Miloslava,Vostrá,KSÈM,A,3,10
Jan,Bartošek,KDU-ÈSL,Z,3,10
Pavel,Bìlobrádek,KDU-ÈSL,A,3,10
Ondøej,Benešík,KDU-ÈSL,A,3,10
Jan,Èiinskı,KDU-ÈSL,A,3,10
Pavla,Golasowská,KDU-ÈSL,A,3,10
Stanislav,Juránek,KDU-ÈSL,0,3,10
Marian,Jureèka,KDU-ÈSL,A,3,10
Vít,Kaòkovskı,KDU-ÈSL,M,3,10
Jiøí,Mihola,KDU-ÈSL,A,3,10
Marek,Vıbornı,KDU-ÈSL,A,3,10
Dominik,Feri,TOP09,A,3,10
Miroslav,Kalousek,TOP09,A,3,10
Helena,Langšádlová,TOP09,Z,3,10
Markéta,Pekarová,TOP09,A,3,10
Karel,Schwarzenberg,TOP09,M,3,10
František,Vácha,TOP09,M,3,10
Vlastimil,Válek,TOP09,M,3,10
Jan,Farskı,STAN,A,3,10
Petr,Gazdík,STAN,A,3,10
Vìra,Kováøová,STAN,Z,3,10
Jana,Krutáková,STAN,A,3,10
Petr,Pávek,STAN,A,3,10
Vít,Rakušan,STAN,A,3,10
Vìra,Adámková,ANO,A,3,11
Andrej,Babiš,ANO,M,3,11
Andrea,Babišová,ANO,A,3,11
Margita,Balaštíková,ANO,A,3,11
Josef,Bìlica,ANO,A,3,11
Stanislav,Berkovec,ANO,A,3,11
Jiøí,Bláha,ANO,A,3,11
Richard,Brabec,ANO,A,3,11
Milan,Brázdil,ANO,M,3,11
Andrea,Brzobohatá,ANO,A,3,11
Jaroslav,Boch,ANO,A,3,11
Klára,Dostálová,ANO,A,3,11
Lenka,Drailová,ANO,A,3,11
Jaroslav,Faltınek,ANO,A,3,11
Kamal,Farhan,ANO,A,3,11
Milan,Feranec,ANO,A,3,11
Eva,Fialová,ANO,A,3,11
Stanislav,Fridrich,ANO,A,3,11
Josef,Hájek,ANO,A,3,11
Milan,Hnilièka,ANO,A,3,11
Ivan,Jáè,ANO,A,3,11
Miloslav,Janulík,ANO,A,3,11
Aleš,Juchelka,ANO,A,3,11
Pavel,Juøíèek,ANO,A,3,11
Adam,Kalous,ANO,A,3,11
David,Kasal,ANO,A,3,11
Tomáš,Kohoutek,ANO,A,3,11
Martin,Kolovratník,ANO,A,3,11
Barbora,Koøanová,ANO,A,3,11
Josef,Kott,ANO,A,3,11
Robert,Králíèek,ANO,A,3,11
Roman,Kubíèek,ANO,A,3,11
Jan,Kubík,ANO,A,3,11
Jaroslav,Kytır,ANO,A,3,11
Taána,Malá,ANO,A,3,11
Pøemysl,Mališ,ANO,A,3,11
Jiøí,Mašek,ANO,A,3,11
Eva,Matyášová,ANO,A,3,11
Radka,Maxová,ANO,M,3,11
Marcela,Melková,ANO,A,3,11
Jana,Mraèková,ANO,A,3,11
Patrik,Nacher,ANO,A,3,11
Marek,Novák,ANO,A,3,11
Monika,Oborná,ANO,A,3,11
Ladislav,Okleštìk,ANO,M,3,11
Zuzana,Oanová,ANO,A,3,11
Jana,Pastuchová,ANO,A,3,11
Robert,Pelikán,ANO,A,3,11
František,Petrtıl,ANO,A,3,11
Pavel,Plzák,ANO,A,3,11
Milan,Pour,ANO,A,3,11
David,Praák,ANO,A,3,11
Vìra,Procházková,ANO,A,3,11
Pavel,Pustìjovskı,ANO,A,3,11
Karel,Rais,ANO,A,3,11
Michal,Ratiborskı,ANO,A,3,11
Jan,Richter,ANO,A,3,11
Miloslava,Rutová,ANO,A,3,11
Pavel,Rùièka,ANO,A,3,11
Jan,Øehounek,ANO,A,3,11
Petr,Sadovskı,ANO,A,3,11
Jan,Schiller,ANO,A,3,11
Pavel,Stanìk,ANO,0,3,11
Martin,Stropnickı,ANO,A,3,11
Jiøí,Strıèek,ANO,A,3,11
Karla,Šlechtová,ANO,A,3,11
Julius,Špièák,ANO,A,3,11
David,Štolpa,ANO,A,3,11
Dan,ok,ANO,A,3,11
Karel,Tureèek,ANO,A,3,11
Helena,Válková,ANO,A,3,11
Adam,Vojtìch,ANO,A,3,11
Jan,Volnı,ANO,A,3,11
Radek,Vondráèek,ANO,A,3,11
Ivo,Vondrák,ANO,A,3,11
Petr,Vrána,ANO,A,3,11
Rostislav,Vyzula,ANO,M,3,11
Radek,Zlesák,ANO,A,3,11
Ivan,Adamec,ODS,A,3,11
Jan,Bauer,ODS,Z,3,11
Martin,Baxa,ODS,A,3,11
Petr,Beitl,ODS,A,3,11
Marek,Benda,ODS,A,3,11
Stanislav,Blaha,ODS,A,3,11
Pavel,Blaek,ODS,A,3,11
Jana,Èernochová,ODS,A,3,11
Petr,Fiala,ODS,A,3,11
Jakub,Janda,ODS,A,3,11
Václav,Klaus,ODS,M,3,11
Karel,Krejza,ODS,A,3,11
Martin,Kupka,ODS,A,3,11
Zuzana,Majerová,ODS,A,3,11
Jaroslav,Martinù,ODS,A,3,11
Ilona,Mauritzová,ODS,A,3,11
Vojtìch,Munzar,ODS,A,3,11
Miroslava,Nìmcová,ODS,A,3,11
Jan,Skopeèek,ODS,A,3,11
Zbynìk,Stanjura,ODS,A,3,11
Bohuslav,Svoboda,ODS,A,3,11
Jiøí,Ventruba,ODS,A,3,11
Veronika,Vrecionová,ODS,A,3,11
Jan,Zahradník,ODS,M,3,11
Pavel,áèek,ODS,A,3,11
Dana,Balcarová,Piráti,A,3,11
Lukáš,Bartoò,Piráti,A,3,11
Ivan,Bartoš,Piráti,A,3,11
Lukáš,Èernohorskı,Piráti,A,3,11
František,Elfmark,Piráti,A,3,11
Mikuláš,Ferjenèík,Piráti,A,3,11
Radek,Holomèík,Piráti,A,3,11
Martin,Jiránek,Piráti,A,3,11
Lukáš,Koláøík,Piráti,A,3,11
František,Kopøiva,Piráti,A,3,11
Lenka,Kozlová,Piráti,A,3,11
Jan,Lipavskı,Piráti,A,3,11
Tomáš,Martínek,Piráti,A,3,11
Jakub,Michálek,Piráti,A,3,11
Mikuláš,Peksa,Piráti,A,3,11
Vojtìch,Pikal,Piráti,Z,3,11
Ondøej,Polanskı,Piráti,A,3,11
Jan,Pošváø,Piráti,A,3,11
Ondøej,Profant,Piráti,A,3,11
Olga,Richterová,Piráti,A,3,11
Petr,Tøešòák,Piráti,M,3,11
Tomáš,Vymazal,Piráti,A,3,11
Marian,Bojko,SPD,A,3,11
Jaroslav,Dvoøák,SPD,A,3,11
Radim,Fiala,SPD,A,3,11
Jaroslav,Holík,SPD,A,3,11
Jan,Hrnèíø,SPD,A,3,11
Tereza,Hyhová,SPD,M,3,11
Monika,Jarošová,SPD,A,3,11
Pavel,Jelínek,SPD,A,3,11
Jiøí,Kobza,SPD,A,3,11
Jiøí,Kohoutek,SPD,A,3,11
Radek,Koten,SPD,A,3,11
Jana,Levová,SPD,A,3,11
Karla,Maøíková,SPD,A,3,11
Ivana,Nevludová,SPD,A,3,11
Tomio,Okamura,SPD,A,3,11
Zdenìk,Podal,SPD,A,3,11
Miloslav,Rozner,SPD,A,3,11
Radek,Rozvoral,SPD,A,3,11
Lucie,Šafránková,SPD,M,3,11
Lubomír,Španìl,SPD,A,3,11
Radovan,Vích,SPD,A,3,11
Lubomír,Volnı,SPD,A,3,11
Jiøí,Bìhounek,ÈSSD,M,3,11
Jan,Birke,ÈSSD,Z,3,11
Petr,Dolínek,ÈSSD,N,3,11
Jaroslav,Foldyna,ÈSSD,Z,3,11
Alena,Gajdùšková,ÈSSD,Z,3,11
Jan,Hamáèek,ÈSSD,Z,3,11
Tomáš,Hanzel,ÈSSD,Z,3,11
Milan,Chovanec,ÈSSD,M,3,11
Jan,Chvojka,ÈSSD,Z,3,11
Roman,Onderka,ÈSSD,Z,3,11
Bohuslav,Sobotka,ÈSSD,M,3,11
Antonín,Stanìk,ÈSSD,Z,3,11
Kateøina,Valachová,ÈSSD,Z,3,11
Ondøej,Veselı,ÈSSD,Z,3,11
Lubomír,Zaorálek,ÈSSD,A,3,11
Hana,Aulická,KSÈM,A,3,11
Alexander,Èernı,KSÈM,A,3,11
Jiøí,Dolejš,KSÈM,A,3,11
Vojtìch,Filip,KSÈM,A,3,11
Miroslav,Grebeníèek,KSÈM,A,3,11
Stanislav,Grospiè,KSÈM,A,3,11
Vladimír,Koníèek,KSÈM,A,3,11
Pavel,Kováèik,KSÈM,Z,3,11
Leo,Luzar,KSÈM,A,3,11
Kvìta,Matušovská,KSÈM,A,3,11
Zdenìk,Ondráèek,KSÈM,A,3,11
Daniel,Pawlas,KSÈM,A,3,11
Ivo,Pojeznı,KSÈM,A,3,11
Jiøí,Valenta,KSÈM,A,3,11
Miloslava,Vostrá,KSÈM,A,3,11
Jan,Bartošek,KDU-ÈSL,A,3,11
Pavel,Bìlobrádek,KDU-ÈSL,A,3,11
Ondøej,Benešík,KDU-ÈSL,A,3,11
Jan,Èiinskı,KDU-ÈSL,A,3,11
Pavla,Golasowská,KDU-ÈSL,A,3,11
Stanislav,Juránek,KDU-ÈSL,0,3,11
Marian,Jureèka,KDU-ÈSL,A,3,11
Vít,Kaòkovskı,KDU-ÈSL,M,3,11
Jiøí,Mihola,KDU-ÈSL,A,3,11
Marek,Vıbornı,KDU-ÈSL,A,3,11
Dominik,Feri,TOP09,A,3,11
Miroslav,Kalousek,TOP09,A,3,11
Helena,Langšádlová,TOP09,A,3,11
Markéta,Pekarová,TOP09,A,3,11
Karel,Schwarzenberg,TOP09,M,3,11
František,Vácha,TOP09,M,3,11
Vlastimil,Válek,TOP09,M,3,11
Jan,Farskı,STAN,A,3,11
Petr,Gazdík,STAN,A,3,11
Vìra,Kováøová,STAN,Z,3,11
Jana,Krutáková,STAN,A,3,11
Petr,Pávek,STAN,A,3,11
Vít,Rakušan,STAN,A,3,11
Vìra,Adámková,ANO,A,3,12
Andrej,Babiš,ANO,M,3,12
Andrea,Babišová,ANO,A,3,12
Margita,Balaštíková,ANO,A,3,12
Josef,Bìlica,ANO,A,3,12
Stanislav,Berkovec,ANO,A,3,12
Jiøí,Bláha,ANO,A,3,12
Richard,Brabec,ANO,A,3,12
Milan,Brázdil,ANO,M,3,12
Andrea,Brzobohatá,ANO,A,3,12
Jaroslav,Boch,ANO,A,3,12
Klára,Dostálová,ANO,A,3,12
Lenka,Drailová,ANO,A,3,12
Jaroslav,Faltınek,ANO,A,3,12
Kamal,Farhan,ANO,A,3,12
Milan,Feranec,ANO,A,3,12
Eva,Fialová,ANO,A,3,12
Stanislav,Fridrich,ANO,A,3,12
Josef,Hájek,ANO,A,3,12
Milan,Hnilièka,ANO,A,3,12
Ivan,Jáè,ANO,A,3,12
Miloslav,Janulík,ANO,A,3,12
Aleš,Juchelka,ANO,A,3,12
Pavel,Juøíèek,ANO,A,3,12
Adam,Kalous,ANO,A,3,12
David,Kasal,ANO,A,3,12
Tomáš,Kohoutek,ANO,A,3,12
Martin,Kolovratník,ANO,A,3,12
Barbora,Koøanová,ANO,A,3,12
Josef,Kott,ANO,A,3,12
Robert,Králíèek,ANO,A,3,12
Roman,Kubíèek,ANO,A,3,12
Jan,Kubík,ANO,A,3,12
Jaroslav,Kytır,ANO,A,3,12
Taána,Malá,ANO,A,3,12
Pøemysl,Mališ,ANO,A,3,12
Jiøí,Mašek,ANO,A,3,12
Eva,Matyášová,ANO,A,3,12
Radka,Maxová,ANO,M,3,12
Marcela,Melková,ANO,A,3,12
Jana,Mraèková,ANO,A,3,12
Patrik,Nacher,ANO,A,3,12
Marek,Novák,ANO,A,3,12
Monika,Oborná,ANO,A,3,12
Ladislav,Okleštìk,ANO,M,3,12
Zuzana,Oanová,ANO,A,3,12
Jana,Pastuchová,ANO,A,3,12
Robert,Pelikán,ANO,A,3,12
František,Petrtıl,ANO,A,3,12
Pavel,Plzák,ANO,A,3,12
Milan,Pour,ANO,A,3,12
David,Praák,ANO,A,3,12
Vìra,Procházková,ANO,A,3,12
Pavel,Pustìjovskı,ANO,A,3,12
Karel,Rais,ANO,A,3,12
Michal,Ratiborskı,ANO,A,3,12
Jan,Richter,ANO,A,3,12
Miloslava,Rutová,ANO,A,3,12
Pavel,Rùièka,ANO,A,3,12
Jan,Øehounek,ANO,A,3,12
Petr,Sadovskı,ANO,A,3,12
Jan,Schiller,ANO,A,3,12
Pavel,Stanìk,ANO,0,3,12
Martin,Stropnickı,ANO,A,3,12
Jiøí,Strıèek,ANO,A,3,12
